movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
,the legend of korra,,avatar korra fights to keep republic city safe from the evil forces of both the physical and spiritual worlds,animation action adventure comedy family fantasy sci fi,unknown director,janet varney jeff bennett dee bradley baker p j byrne david faustino j k simmons,tamil,0,,,,,,,,,,,,dataset_3_tamil,animation action adventure comedy family fantasy sci fi animation action adventure comedy family fantasy sci fi unknown director janet varney jeff bennett dee bradley baker p j byrne david faustino j k simmons tamil avatar korra fights to keep republic city safe from the evil forces of both the physical and spiritual worlds
,the lord of the rings the return of the king,,gandalf and aragorn lead the world of men against sauron s army to draw his gaze from frodo and sam as they approach mount doom with the one ring,action adventure drama fantasy,peter jackson,noel appleby ali astin sean astin david aston john bach sean bean,tamil,0,,,,,,,,,,,,dataset_3_tamil,action adventure drama fantasy action adventure drama fantasy peter jackson noel appleby ali astin sean astin david aston john bach sean bean tamil gandalf and aragorn lead the world of men against sauron s army to draw his gaze from frodo and sam as they approach mount doom with the one ring
,the marijuana conspiracy,,in 1972 young women looking for a fresh start in life endure isolated captivity in a true 98 day human experiment studying the effects of marijuana on females,drama,craig pryce,julia sarah stone hannah vandenbygaart daniel desanto craig burnatowski howard hoover brittany bristow,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama craig pryce julia sarah stone hannah vandenbygaart daniel desanto craig burnatowski howard hoover brittany bristow tamil in 1972 young women looking for a fresh start in life endure isolated captivity in a true 98 day human experiment studying the effects of marijuana on females
,the mermaid,,shan a mermaid is sent to assassinate xuan a developer who threatens the ecosystem of her race but ends up falling in love with him instead,comedy drama fantasy romance,stephen chow,chao deng show lo yuqi zhang yun lin hark tsui zhang wen,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy drama fantasy romance comedy drama fantasy romance stephen chow chao deng show lo yuqi zhang yun lin hark tsui zhang wen tamil shan a mermaid is sent to assassinate xuan a developer who threatens the ecosystem of her race but ends up falling in love with him instead
,the mind,,a young man s dream to uplift his village is tragically cut short by the 2019 new zealand mosque attack the mind explores the emotional journey of survivors and victims highlighting the enduring legacy of hope resilience and love,drama,anand paga,shyam dev bala devika sivan rob c wells,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama anand paga shyam dev bala devika sivan rob c wells tamil a young man s dream to uplift his village is tragically cut short by the 2019 new zealand mosque attack the mind explores the emotional journey of survivors and victims highlighting the enduring legacy of hope resilience and love
1423904.0,the mind,,a young man s dream to uplift his village is tragically cut short by the 2019 new zealand mosque attack the mind explores the emotional journey of survivors and victims highlighting the enduring legacy of hope resilience and love,drama,anand paga,shyam dev bala devika sivan rob c wells,,2024,2.0,1.0,83.0,,,,0.8751,0.0,0.0,Unknown,08-12-2024,dataset_4,drama drama anand paga shyam dev bala devika sivan rob c wells  a young man s dream to uplift his village is tragically cut short by the 2019 new zealand mosque attack the mind explores the emotional journey of survivors and victims highlighting the enduring legacy of hope resilience and love
,the mirage of dragonfly,,anbu a young writer deals with his own problems lack of external support and making himself socially isolated he gets into a mental illness which he can t deal with anymore being avoided by his close friend and getting hurt by an extramarital affair he takes an important decision to save him,drama,rathesh kowsalya,shreeraj aarthi ajith vignesh,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama rathesh kowsalya shreeraj aarthi ajith vignesh tamil anbu a young writer deals with his own problems lack of external support and making himself socially isolated he gets into a mental illness which he can t deal with anymore being avoided by his close friend and getting hurt by an extramarital affair he takes an important decision to save him
848549.0,the mirage of dragonfly,,anbu a young writer deals with his own problems lack of external support and making himself socially isolated he gets into a mental illness which he can t deal with anymore being avoided by his close friend and getting hurt by an extramarital affair he takes an important decision to save him,drama,rathesh kowsalya,shreeraj aarthi ajith vignesh,,2020,0.0,0.0,90.0,,,,0.3434,0.0,0.0,Unknown,11-12-2020,dataset_4,drama drama rathesh kowsalya shreeraj aarthi ajith vignesh  anbu a young writer deals with his own problems lack of external support and making himself socially isolated he gets into a mental illness which he can t deal with anymore being avoided by his close friend and getting hurt by an extramarital affair he takes an important decision to save him
,the mosquito philosophy,,when suresh springs a surprise party on his friends to announce his wedding on a balmy night in chennai several uncomfortable questions find answers at the end of which it is he who is in for a surprise,drama,jayaprakash radhakrishnan,suresh somasundaram kumar jayaprakash radhakrishnan ravi kathiresan sindhu jayaprakash pradeep damodharan,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama jayaprakash radhakrishnan suresh somasundaram kumar jayaprakash radhakrishnan ravi kathiresan sindhu jayaprakash pradeep damodharan tamil when suresh springs a surprise party on his friends to announce his wedding on a balmy night in chennai several uncomfortable questions find answers at the end of which it is he who is in for a surprise
603176.0,the mosquito philosophy,,when suresh springs a surprise party on his friends to announce his wedding on a balmy night in chennai several uncomfortable questions find answers at the end of which it is he who is in for a surprise,drama,jayaprakash radhakrishnan,suresh somasundaram kumar jayaprakash radhakrishnan ravi kathiresan sindhu jayaprakash pradeep damodharan,,2019,0.0,0.0,70.0,,,,1.0346,0.0,0.0,Candle Light Productions,18-01-2019,dataset_4,drama drama jayaprakash radhakrishnan suresh somasundaram kumar jayaprakash radhakrishnan ravi kathiresan sindhu jayaprakash pradeep damodharan  when suresh springs a surprise party on his friends to announce his wedding on a balmy night in chennai several uncomfortable questions find answers at the end of which it is he who is in for a surprise
,the nightmare,,a heartbroken young lady battles sinister urges and accidentally attracts death,horror thriller,v g ravyn manogaran,vidia liana logen manogaran,tamil,0,,,,,,,,,,,,dataset_3_tamil,horror thriller horror thriller v g ravyn manogaran vidia liana logen manogaran tamil a heartbroken young lady battles sinister urges and accidentally attracts death
764750.0,the nightmare,,a heartbroken young lady battles sinister urges and accidentally attracts death,horror thriller,v g ravyn manogaran,vidia liana logen manogaran,,2020,6.0,1.0,10.0,,,,3.358,0.0,0.0,Ravynizm Entertainment,23-05-2020,dataset_4,horror thriller horror thriller v g ravyn manogaran vidia liana logen manogaran  a heartbroken young lady battles sinister urges and accidentally attracts death
,the nudity,,transwomen consider the milk function their most important ritual they also celebrate the ritual as their life time unique festival so what is the milk function this documentary describes the ritual and explore its celebrations and traditions,documentary,arunkumar senthil,kalaimamani sudha,tamil,0,,,,,,,,,,,,dataset_3_tamil,documentary documentary arunkumar senthil kalaimamani sudha tamil transwomen consider the milk function their most important ritual they also celebrate the ritual as their life time unique festival so what is the milk function this documentary describes the ritual and explore its celebrations and traditions
777657.0,the nudity,,transwomen consider the milk function their most important ritual they also celebrate the ritual as their life time unique festival so what is the milk function this documentary describes the ritual and explore its celebrations and traditions,documentary,arunkumar senthil,kalaimamani sudha,,2021,0.0,0.0,80.0,,,,0.5409,0.0,0.0,Unknown,24-07-2021,dataset_4,documentary documentary arunkumar senthil kalaimamani sudha  transwomen consider the milk function their most important ritual they also celebrate the ritual as their life time unique festival so what is the milk function this documentary describes the ritual and explore its celebrations and traditions
